# RA = 16 53 52.21 (253.46754)
# Dec = +39 45 37.58 (39.76044)
# Redshift = 0.0
# nH = 1.69E20 cm^-2 
# NuBlazar (id = 124)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.0990E17     8.5290E16    3.2603E-11   1.5965E-12    50984.44023    50985.16509
7.1470E17     1.1950E17    3.1557E-11   1.6066E-12    50984.44023    50985.16509
1.0020E18     1.6760E17    3.1510E-11   1.9516E-12    50984.44023    50985.16509
1.4040E18     2.3490E17    2.9842E-11   2.5917E-12    50984.44023    50985.16509
1.9680E18     3.2920E17    3.0165E-11   4.1200E-12    50984.44023    50985.16509
2.7590E18     4.6150E17    2.8949E-11   6.3012E-12    50984.44023    50985.16509
3.8680E18     6.4690E17    2.8412E-11   5.2695E-12    50984.44023    50985.16509
5.4210E18     9.0680E17    2.4232E-11   4.8671E-12    50984.44023    50985.16509
7.5990E18     1.2710E18    2.1764E-11   7.8313E-12    50984.44023    50985.16509
1.0650E19     1.7820E18    2.7630E-11   7.9560E-12    50984.44023    50985.16509
1.4930E19     2.4970E18    2.4950E-11   1.1065E-11    50984.44023    50985.16509
6.7220E16     1.1240E16    3.7676E-11   2.4503E-12    51019.63823    51020.70333
9.4230E16     1.5760E16    4.8650E-11   6.0658E-12    51019.63823    51020.70333
1.3210E17     2.2090E16    5.4785E-11   3.8887E-12    51019.63823    51020.70333
1.8510E17     3.0970E16    5.2634E-11   2.3307E-12    51019.63823    51020.70333
2.5950E17     4.3410E16    5.6710E-11   2.0850E-12    51019.63823    51020.70333
3.6380E17     6.0840E16    6.0814E-11   2.2608E-12    51019.63823    51020.70333
5.0990E17     8.5290E16    6.0518E-11   1.9872E-12    51019.63823    51020.70333
7.1470E17     1.1950E17    6.1373E-11   2.0448E-12    51019.63823    51020.70333
1.0020E18     1.6760E17    5.9017E-11   2.4401E-12    51019.63823    51020.70333
1.4040E18     2.3490E17    5.6325E-11   3.2447E-12    51019.63823    51020.70333
1.9680E18     3.2920E17    5.3698E-11   4.9925E-12    51019.63823    51020.70333
2.7590E18     4.6150E17    5.6421E-11   7.9036E-12    51019.63823    51020.70333
3.8680E18     6.4690E17    3.7352E-11   8.4842E-12    51019.63823    51020.70333
5.4210E18     9.0680E17    3.5784E-11   7.5021E-12    51019.63823    51020.70333
7.5990E18     1.2710E18    3.4130E-11   1.1289E-11    51019.63823    51020.70333
1.0650E19     1.7820E18    2.7824E-11   1.3085E-11    51019.63823    51020.70333
6.7220E16     1.1240E16    3.3376E-11   1.1437E-12    51339.95924    51345.09106
9.4230E16     1.5760E16    3.9117E-11   2.8173E-12    51339.95924    51345.09106
1.3210E17     2.2090E16    3.8656E-11   1.6519E-12    51339.95924    51345.09106
1.8510E17     3.0970E16    3.1518E-11   9.0215E-13    51339.95924    51345.09106
2.5950E17     4.3410E16    2.9943E-11   7.5152E-13    51339.95924    51345.09106
3.6380E17     6.0840E16    2.6920E-11   7.1242E-13    51339.95924    51345.09106
5.0990E17     8.5290E16    2.6105E-11   5.5292E-13    51339.95924    51345.09106
7.1470E17     1.1950E17    2.2448E-11   5.2249E-13    51339.95924    51345.09106
1.0020E18     1.6760E17    1.9269E-11   5.8961E-13    51339.95924    51345.09106
1.4040E18     2.3490E17    1.6730E-11   7.5709E-13    51339.95924    51345.09106
1.9680E18     3.2920E17    1.4498E-11   1.1327E-12    51339.95924    51345.09106
2.7590E18     4.6150E17    1.2039E-11   1.6862E-12    51339.95924    51345.09106
3.8680E18     6.4690E17    1.3763E-11   2.6179E-12    51339.95924    51345.09106
5.4210E18     9.0680E17    4.5871E-12   2.0192E-12    51339.95924    51345.09106
1.0650E19     1.7820E18    5.2963E-12   2.5173E-12    51339.95924    51345.09106
6.7220E16     1.1240E16    7.6854E-11   5.3899E-12    50554.13947    50554.60839
9.4230E16     1.5760E16    1.0072E-10   1.3048E-11    50554.13947    50554.60839
1.3210E17     2.2090E16    1.2821E-10   9.1333E-12    50554.13947    50554.60839
1.8510E17     3.0970E16    1.4198E-10   5.9984E-12    50554.13947    50554.60839
2.5950E17     4.3410E16    1.6752E-10   5.6435E-12    50554.13947    50554.60839
3.6380E17     6.0840E16    2.0136E-10   5.9874E-12    50554.13947    50554.60839
5.0990E17     8.5290E16    2.3450E-10   5.2161E-12    50554.13947    50554.60839
7.1470E17     1.1950E17    2.7100E-10   5.0501E-12    50554.13947    50554.60839
1.0020E18     1.6760E17    3.1135E-10   6.2400E-12    50554.13947    50554.60839
1.4040E18     2.3490E17    3.5968E-10   9.5114E-12    50554.13947    50554.60839
1.9680E18     3.2920E17    4.0133E-10   1.6516E-11    50554.13947    50554.60839
2.7590E18     4.6150E17    4.4975E-10   2.6529E-11    50554.13947    50554.60839
3.8680E18     6.4690E17    4.8996E-10   1.3112E-11    50554.13947    50554.60839
5.4210E18     9.0680E17    5.2008E-10   1.2335E-11    50554.13947    50554.60839
7.5990E18     1.2710E18    5.4281E-10   1.7721E-11    50554.13947    50554.60839
1.0650E19     1.7820E18    6.1106E-10   2.5655E-11    50554.13947    50554.60839
1.4930E19     2.4970E18    5.8516E-10   3.5525E-11    50554.13947    50554.60839
2.0930E19     3.5010E18    6.0820E-10   4.0682E-11    50554.13947    50554.60839
2.9340E19     4.9070E18    5.9633E-10   5.9566E-11    50554.13947    50554.60839
4.1120E19     6.8780E18    7.6582E-10   1.2733E-10    50554.13947    50554.60839
6.7220E16     1.1240E16    2.9519E-11   3.2713E-12    51010.81825    51011.46265
9.4230E16     1.5760E16    3.5920E-11   7.7752E-12    51010.81825    51011.46265
1.3210E17     2.2090E16    4.7672E-11   5.4270E-12    51010.81825    51011.46265
1.8510E17     3.0970E16    4.8905E-11   3.3939E-12    51010.81825    51011.46265
2.5950E17     4.3410E16    5.4237E-11   3.0778E-12    51010.81825    51011.46265
3.6380E17     6.0840E16    5.4009E-11   3.1429E-12    51010.81825    51011.46265
5.0990E17     8.5290E16    6.1062E-11   2.7794E-12    51010.81825    51011.46265
7.1470E17     1.1950E17    5.8541E-11   2.7854E-12    51010.81825    51011.46265
1.0020E18     1.6760E17    5.7550E-11   3.3578E-12    51010.81825    51011.46265
1.4040E18     2.3490E17    5.6243E-11   4.5019E-12    51010.81825    51011.46265
1.9680E18     3.2920E17    5.2401E-11   6.8736E-12    51010.81825    51011.46265
2.7590E18     4.6150E17    4.0736E-11   9.4349E-12    51010.81825    51011.46265
3.8680E18     6.4690E17    4.9289E-11   9.2883E-12    51010.81825    51011.46265
5.4210E18     9.0680E17    3.0227E-11   8.1792E-12    51010.81825    51011.46265
7.5990E18     1.2710E18    3.8153E-11   1.2148E-11    51010.81825    51011.46265
1.0650E19     1.7820E18    3.6975E-11   1.3763E-11    51010.81825    51011.46265
1.4930E19     2.4970E18    4.6571E-11   1.8236E-11    51010.81825    51011.46265
6.7220E16     1.1240E16    4.6937E-11   4.0860E-12    50931.37002    50932.09718
9.4230E16     1.5760E16    6.1638E-11   9.4550E-12    50931.37002    50932.09718
1.3210E17     2.2090E16    6.6152E-11   5.8154E-12    50931.37002    50932.09718
1.8510E17     3.0970E16    7.2483E-11   3.6864E-12    50931.37002    50932.09718
2.5950E17     4.3410E16    7.9102E-11   3.2858E-12    50931.37002    50932.09718
3.6380E17     6.0840E16    8.7375E-11   3.4879E-12    50931.37002    50932.09718
5.0990E17     8.5290E16    9.5753E-11   2.9567E-12    50931.37002    50932.09718
7.1470E17     1.1950E17    1.0137E-10   3.1214E-12    50931.37002    50932.09718
1.0020E18     1.6760E17    1.0894E-10   3.9326E-12    50931.37002    50932.09718
1.4040E18     2.3490E17    1.1432E-10   5.4599E-12    50931.37002    50932.09718
1.9680E18     3.2920E17    1.2152E-10   8.9179E-12    50931.37002    50932.09718
2.7590E18     4.6150E17    1.2626E-10   1.3898E-11    50931.37002    50932.09718
3.8680E18     6.4690E17    1.2435E-10   1.0027E-11    50931.37002    50932.09718
5.4210E18     9.0680E17    1.1641E-10   9.0704E-12    50931.37002    50932.09718
7.5990E18     1.2710E18    1.1235E-10   1.3521E-11    50931.37002    50932.09718
1.0650E19     1.7820E18    9.7602E-11   1.9693E-11    50931.37002    50932.09718
1.4930E19     2.4970E18    7.9628E-11   2.0126E-11    50931.37002    50932.09718
2.0930E19     3.5010E18    9.6796E-11   2.9173E-11    50931.37002    50932.09718
2.9340E19     4.9070E18    5.6720E-11   2.4760E-11    50931.37002    50932.09718
6.7220E16     1.1240E16    5.3534E-11   4.1989E-12    50932.85677    50933.56955
9.4230E16     1.5760E16    7.7872E-11   1.0024E-11    50932.85677    50933.56955
1.3210E17     2.2090E16    7.7847E-11   6.0592E-12    50932.85677    50933.56955
1.8510E17     3.0970E16    8.0472E-11   3.7147E-12    50932.85677    50933.56955
2.5950E17     4.3410E16    9.3649E-11   3.4221E-12    50932.85677    50933.56955
3.6380E17     6.0840E16    1.0426E-10   3.6797E-12    50932.85677    50933.56955
5.0990E17     8.5290E16    1.1472E-10   3.2105E-12    50932.85677    50933.56955
7.1470E17     1.1950E17    1.2090E-10   3.3731E-12    50932.85677    50933.56955
1.0020E18     1.6760E17    1.2686E-10   4.1797E-12    50932.85677    50933.56955
1.4040E18     2.3490E17    1.3656E-10   5.8601E-12    50932.85677    50933.56955
1.9680E18     3.2920E17    1.4255E-10   9.4149E-12    50932.85677    50933.56955
2.7590E18     4.6150E17    1.4356E-10   1.4625E-11    50932.85677    50933.56955
3.8680E18     6.4690E17    1.4593E-10   1.0024E-11    50932.85677    50933.56955
5.4210E18     9.0680E17    1.3163E-10   8.9520E-12    50932.85677    50933.56955
7.5990E18     1.2710E18    1.3373E-10   1.3194E-11    50932.85677    50933.56955
1.0650E19     1.7820E18    1.1172E-10   1.9476E-11    50932.85677    50933.56955
1.4930E19     2.4970E18    1.3293E-10   2.7636E-11    50932.85677    50933.56955
2.0930E19     3.5010E18    8.7779E-11   2.2258E-11    50932.85677    50933.56955
2.9340E19     4.9070E18    8.4208E-11   3.3512E-11    50932.85677    50933.56955
6.7220E16     1.1240E16    4.8335E-11   4.2542E-12    50934.79325    50935.44333
9.4230E16     1.5760E16    7.1733E-11   1.0464E-11    50934.79325    50935.44333
1.3210E17     2.2090E16    7.1350E-11   6.2117E-12    50934.79325    50935.44333
1.8510E17     3.0970E16    7.3898E-11   3.8037E-12    50934.79325    50935.44333
2.5950E17     4.3410E16    8.1924E-11   3.4162E-12    50934.79325    50935.44333
3.6380E17     6.0840E16    8.6152E-11   3.5862E-12    50934.79325    50935.44333
5.0990E17     8.5290E16    9.1021E-11   3.1032E-12    50934.79325    50935.44333
7.1470E17     1.1950E17    9.1683E-11   3.1849E-12    50934.79325    50935.44333
1.0020E18     1.6760E17    9.2917E-11   3.8928E-12    50934.79325    50935.44333
1.4040E18     2.3490E17    9.2151E-11   5.2670E-12    50934.79325    50935.44333
1.9680E18     3.2920E17    8.7717E-11   8.1004E-12    50934.79325    50935.44333
2.7590E18     4.6150E17    9.7389E-11   1.3165E-11    50934.79325    50935.44333
3.8680E18     6.4690E17    6.3344E-11   9.4889E-12    50934.79325    50935.44333
5.4210E18     9.0680E17    7.4404E-11   8.3474E-12    50934.79325    50935.44333
7.5990E18     1.2710E18    5.4180E-11   1.2479E-11    50934.79325    50935.44333
1.0650E19     1.7820E18    5.2063E-11   1.6397E-11    50934.79325    50935.44333
1.4930E19     2.4970E18    3.2999E-11   1.3731E-11    50934.79325    50935.44333
2.0930E19     3.5010E18    6.1043E-11   2.3289E-11    50934.79325    50935.44333
2.9340E19     4.9070E18    3.9293E-11   2.5736E-11    50993.82034    50994.53376
# Mrk 501 (id = 122)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
9.6720E17     0.0000E00    6.3600E-11   7.2400E-13    59646.12569    59648.33819
9.6720E17     0.0000E00    1.3000E-10   2.8880E-12    59664.5    59666.5
1.0000E18     0.0000E00    -1.0000E00   0.0000E00    59646.12569    59648.33819
1.0000E18     0.0000E00    -1.0000E00   0.0000E00    59646.12569    59648.33819
1.0000E18     0.0000E00    -1.0000E00   0.0000E00    59646.12569    59648.33819
1.0000E18     0.0000E00    -1.0000E00   0.0000E00    59646.12569    59648.33819
# TACTIC_2008JPhG_35f5202G (id = 121)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4180E26     0.0000E00    2.5154E-11   2.0508E-11    53440.0    53862.0
3.6080E26     0.0000E00    2.2505E-11   6.5981E-12    53440.0    53862.0
5.3820E26     0.0000E00    1.2067E-11   3.6678E-12    53440.0    53862.0
8.0280E26     0.0000E00    1.0225E-11   3.3907E-12    53440.0    53862.0
1.1980E27     0.0000E00    7.9003E-12   3.6160E-12    53440.0    53862.0
1.7870E27     0.0000E00    6.7618E-12   3.5077E-12    53440.0    53862.0
2.6650E27     0.0000E00    3.1732E-12   3.7378E-12    53440.0    53862.0
# ARGO_YBJ_2012ApJ_758_2B (id = 120)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E26     0.0000E00    3.5534E-11   1.5430E-11    54683.0    55850.0
2.1540E26     0.0000E00    1.7553E-11   9.5014E-12    54683.0    55850.0
3.4170E26     0.0000E00    1.2572E-11   6.1098E-12    54683.0    55850.0
6.8140E26     0.0000E00    1.2545E-11   4.5294E-12    54683.0    55850.0
1.3600E27     0.0000E00    3.9310E-12   5.3191E-12    54683.0    55850.0
2.7130E27     0.0000E00    5.9097E-12   4.6390E-12    54683.0    55850.0
2.7130E26     0.0000E00    6.7165E-11   4.8205E-11    55851.0    55887.0
4.2990E26     0.0000E00    9.3195E-11   3.2162E-11    55851.0    55887.0
8.5790E26     0.0000E00    5.4052E-11   2.3597E-11    55851.0    55887.0
1.7120E27     0.0000E00    9.9558E-11   2.7780E-11    55851.0    55887.0
3.4140E27     0.0000E00    5.6540E-11   2.4117E-11    55851.0    55887.0
# HEGRA_2001A&A_366_62A (id = 119)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.9310E26     0.0000E00    1.1471E-10   4.6005E-12    50508.0    50752.0
8.8980E26     0.0000E00    1.0341E-10   4.3004E-12    50508.0    50752.0
9.9860E26     0.0000E00    9.5812E-11   4.3014E-12    50508.0    50752.0
1.1200E27     0.0000E00    9.4794E-11   4.3997E-12    50508.0    50752.0
1.2570E27     0.0000E00    8.4826E-11   4.3007E-12    50508.0    50752.0
1.4100E27     0.0000E00    7.0085E-11   4.1006E-12    50508.0    50752.0
1.5810E27     0.0000E00    7.5380E-11   4.5002E-12    50508.0    50752.0
1.7750E27     0.0000E00    6.5403E-11   4.3004E-12    50508.0    50752.0
1.9920E27     0.0000E00    5.0008E-11   4.0000E-12    50508.0    50752.0
2.2370E27     0.0000E00    4.2798E-11   3.9001E-12    50508.0    50752.0
2.5100E27     0.0000E00    3.8202E-11   3.8996E-12    50508.0    50752.0
2.8150E27     0.0000E00    3.9595E-11   4.2005E-12    50508.0    50752.0
3.1580E27     0.0000E00    2.1203E-11   3.7001E-12    50508.0    50752.0
3.5450E27     0.0000E00    1.4100E-11   3.3004E-12    50508.0    50752.0
3.9780E27     0.0000E00    1.4203E-11   4.0004E-12    50508.0    50752.0
4.4610E27     0.0000E00    9.7024E-12   2.9004E-12    50508.0    50752.0
5.0080E27     0.0000E00    2.4003E-12   2.6003E-12    50508.0    50752.0
# VERITAS (id = 118)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.8170E26     0.0000E00    6.8439E-12   2.5958E-12    54914.0    54914.0
3.6830E26     0.0000E00    7.9720E-12   2.6140E-12    54914.0    54914.0
2.3320E26     0.0000E00    5.1662E-12   1.9594E-12    54914.0    54914.0
1.4760E26     0.0000E00    1.6399E-11   3.0408E-12    54914.0    54914.0
9.3450E25     0.0000E00    2.3521E-11   4.3652E-12    54914.0    54914.0
5.9160E25     0.0000E00    2.2251E-11   4.1295E-12    54914.0    54914.0
# MAGIC (id = 117)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.1280E26     0.0000E00    6.7120E-12   4.0581E-12    54913.0    54913.0
3.0060E26     0.0000E00    1.3044E-11   3.3237E-12    54913.0    54913.0
1.3340E26     0.0000E00    1.8031E-11   4.1705E-12    54913.0    54913.0
5.6230E25     0.0000E00    3.9251E-11   1.1901E-11    54913.0    54913.0
# ARGO2LAC (id = 116)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
9.6720E26     0.0000E00    1.8200E-12   3.2500E-13    55851.0    55887.0
2.4180E26     0.0000E00    6.3000E-12   6.8700E-13    54405.0    56323.0
# SWBAT70M  (14-195 keV) (id = 115)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E18     0.0000E00    2.0594E-11   1.6006E-12    53340.5    55469.5
1.6930E19     0.0000E00    1.3597E-11   1.0568E-12    53340.5    55469.5
# SWBAT105 (14-195 keV) (id = 114)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E18     0.0000E00    3.2302E-11   1.0063E-12    53340.5    56535.5
1.6930E19     0.0000E00    2.3212E-11   7.2316E-13    53340.5    56535.5
# IBISSG4CAT (40-100 keV) (id = 113)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.5290E19     0.0000E00    2.1562E-11   6.1607E-12    52671.5    54557.5
# IBISSG4CAT (20-40 keV) (id = 112)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.8390E18     0.0000E00    3.3839E-11   3.2748E-12    52671.5    54557.5
# Fermi3FGL (6Gev) (id = 111)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E24     0.0000E00    2.0651E-11   1.0357E-12    54682.65486    56139.94861
# Fermi3FGL (60Gev) (id = 110)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E25     0.0000E00    3.6276E-11   2.4236E-12    54682.65486    56139.94861
# Fermi3FGL (600 Mev) (id = 109)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E23     0.0000E00    9.7969E-12   4.3802E-13    54682.65486    56139.94861
# Fermi3FGL (2Gev) (id = 108)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E23     0.0000E00    1.3381E-11   5.8007E-13    54682.65486    56139.94861
# Fermi3FGL (200 Mev) (id = 107)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E22     0.0000E00    7.5018E-12   7.7824E-13    54682.65486    56139.94861
# Fermi2FglLC (id = 106)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E23     0.0000E00    9.3977E-12   1.8164E-12    54682.7    54713.0
2.4200E23     0.0000E00    1.3531E-11   2.1536E-12    54713.0    54743.4
2.4200E23     0.0000E00    6.8960E-12   1.4901E-12    54743.4    54773.8
2.4200E23     0.0000E00    5.3732E-12   1.6403E-12    54773.8    54804.1
2.4200E23     0.0000E00    1.0464E-11   1.8034E-12    54804.1    54834.5
2.4200E23     0.0000E00    9.5717E-12   1.8469E-12    54834.5    54864.9
2.4200E23     0.0000E00    1.0551E-11   2.0166E-12    54864.9    54895.2
2.4200E23     0.0000E00    1.2922E-11   2.1972E-12    54895.2    54925.6
2.4200E23     0.0000E00    1.5141E-11   2.2624E-12    54925.6    54956.0
2.4200E23     0.0000E00    2.0383E-11   2.4364E-12    54956.0    54986.4
2.4200E23     0.0000E00    8.3318E-12   1.8621E-12    54986.4    55016.7
2.4200E23     0.0000E00    1.0203E-11   1.7751E-12    55016.7    55047.1
2.4200E23     0.0000E00    1.2748E-11   2.0623E-12    55047.1    55077.5
2.4200E23     0.0000E00    1.2769E-11   2.1428E-12    55077.5    55107.8
2.4200E23     0.0000E00    8.3535E-12   1.8186E-12    55107.8    55138.2
2.4200E23     0.0000E00    9.6805E-12   1.7925E-12    55138.2    55168.6
2.4200E23     0.0000E00    1.1377E-11   1.9927E-12    55168.6    55198.9
2.4200E23     0.0000E00    5.5473E-12   1.4466E-12    55198.9    55229.3
